Customer ID,Gender,Age,Income,Occupation,Marital Status,No. Family Members,Home Ownership,Home Value,Years in Current Home,Credit Score,Number of Credit Cards,Total Credit Card Limit,Total Credit Card Balance,Product ID,Products Purchased,Number of Online Purchases,Average Purchase Value,Last Purchase Value,Days Since Last Purchase,Number of Returns,Total Values of Returns,Locations
C174,Male,19,23899,Technician,Married,5,Own,846638,4,661,3,26820,7531,P174,Clothing,15,100.1032748,129.0501965,166,5,20.10628012,Bhopal
C175,Female,50,35524,Professional,Widowed,2,Own,590250,19,517,2,29584,17072,P175,Electronics,16,126.6136793,200.1885759,5,4,3.952852136,Lucknow
C176,Female,54,43070,Technician,Divorced,3,Rent,670478,1,977,2,15712,7551,P176,Books,1,74.43036756,61.68201388,139,2,81.65913586,Vadodara
C177,Male,26,33620,Technician,Divorced,4,Rent,96260,15,570,3,9687,5958,P177,Home Appliances,12,119.0324469,97.41156209,131,4,18.67574481,Patna
C178,Female,44,57163,Executive,Single,5,Rent,289069,3,551,2,26019,13234,P178,Electronics,16,17.92727059,174.8407954,17,3,-19.9708033,Vadodara
C179,Male,64,29216,Homemaker,Widowed,2,Rent,953170,14,915,5,15881,9291,P179,Clothing,17,103.3974304,19.42800621,139,2,34.69883289,Delhi
C180,Male,27,39027,Homemaker,Single,5,Own,131536,8,676,4,22617,22481,P180,Jewelry,20,44.74370576,86.36964192,141,0,60.6045379,Nagpur
C181,Female,43,25331,Manager,Single,4,Rent,411836,16,829,1,26409,1548,P181,Outdoor Gear,15,23.8664746,105.4623076,158,5,37.78918992,Mumbai
C182,Male,62,35458,Technician,Single,2,Rent,209175,2,982,1,12776,10656,P182,Electronics,8,133.9003808,86.37289426,117,5,18.31900929,Nashik
C183,Female,60,32542,Self-employed,Widowed,2,Own,405952,5,789,3,12961,11254,P183,Books,13,7.490723393,166.6625621,99,1,12.78950428,Ludhiana
C184,Female,45,40506,Manager,Divorced,5,Own,687305,11,566,4,28281,9542,P184,Home Appliances,12,104.3756191,10.50530292,65,1,15.28692248,Kolkata
C185,Male,57,37346,Technician,Single,2,Own,524557,17,510,3,15973,8945,P185,Beauty Products,1,120.4705738,158.6553013,91,0,56.81747318,Patna
C186,Female,19,56105,Executive,Divorced,3,Own,881714,14,901,4,29526,24608,P186,Electronics,11,131.0198779,100.2023632,147,0,76.3026751,Hyderabad
C187,Male,27,45854,Executive,Widowed,3,Rent,809388,6,919,1,23033,18118,P187,Beauty Products,2,7.772159732,73.70074135,0,5,44.76342035,Nashik
C188,Female,26,43507,Manager,Single,4,Own,260021,19,528,3,6376,16452,P188,Beauty Products,18,131.1902265,71.40122074,71,2,60.81409939,Surat
C189,Female,28,21260,Self-employed,Divorced,2,Rent,763552,16,846,5,19769,20586,P189,Books,10,-14.61732018,40.20543987,61,4,20.29898499,Lucknow
C190,Male,58,56567,Technician,Single,2,Own,694468,5,827,1,15822,1997,P190,Books,8,77.85179528,2.394139281,42,4,19.93042804,Surat
C191,Male,37,38814,Manager,Widowed,3,Rent,191120,11,650,2,14601,23490,P191,Clothing,14,103.454146,69.54035326,113,1,55.69189548,Ludhiana
C192,Male,32,36003,Homemaker,Widowed,2,Rent,319666,13,926,3,12820,13071,P192,Clothing,3,142.0824411,-28.9649323,168,3,56.94160334,Bhopal
C193,Female,60,32195,Manager,Divorced,5,Own,167897,3,702,2,11450,5435,P193,Home Appliances,9,69.25932601,-56.53252092,127,0,31.01689124,Mumbai
C194,Male,64,48578,Executive,Widowed,4,Rent,96683,17,953,5,10256,13528,P194,Clothing,10,150.6289826,40.61625973,142,4,65.12524045,Mumbai
C195,Male,34,54682,Self-employed,Married,4,Rent,424300,1,763,4,7041,13909,P195,Home Appliances,10,98.86840148,92.09523076,167,4,52.98212579,Pune
C196,Female,60,36414,Self-employed,Divorced,3,Rent,706250,11,778,2,6651,19038,P196,Home Appliances,11,12.02007197,58.98564328,19,0,65.0373552,Vadodara
C197,Male,57,33161,Student,Single,4,Own,174078,17,904,3,10232,20672,P197,Outdoor Gear,13,45.68423152,38.34933276,15,4,93.40894372,Ahmedabad
C198,Male,33,23155,Professional,Married,3,Rent,832017,7,999,1,18186,16379,P198,Outdoor Gear,18,140.3095939,122.4943856,44,1,73.52427189,Ludhiana
C199,Female,23,43428,Homemaker,Married,4,Rent,275994,6,747,1,7664,23679,P199,Electronics,2,67.66161792,71.26270994,133,2,25.16491004,Delhi
C200,Male,51,55895,Self-employed,Single,5,Rent,797667,18,719,5,6146,23638,P200,Beauty Products,7,145.8065356,113.7074262,99,2,87.33081696,Hyderabad
C201,Female,29,51758,Technician,Widowed,2,Own,351019,7,533,2,27346,6656,P201,Books,18,99.58501219,76.74507894,113,1,34.73507673,Ludhiana
C202,Female,53,50562,Executive,Single,4,Own,946687,11,553,5,25053,18863,P202,Outdoor Gear,11,101.5062758,144.2693809,176,5,52.96779768,Nagpur
C203,Female,55,39988,Professional,Married,3,Own,933466,4,761,2,23560,5475,P203,Clothing,13,114.1506388,12.8502667,11,4,75.37268982,Agra
C204,Female,58,30412,Professional,Married,3,Rent,115666,9,876,4,24306,3733,P204,Home Appliances,6,156.8155086,95.5541065,88,0,97.39644423,Mumbai
C205,Female,56,38866,Student,Single,2,Rent,976228,2,996,1,23512,16927,P205,Clothing,18,36.1538922,82.39456052,100,2,33.53912408,Mumbai
C206,Male,31,21807,Technician,Widowed,2,Rent,351322,18,760,3,10259,8320,P206,Clothing,10,70.93213191,61.73548015,69,1,-22.38436613,Hyderabad
C207,Male,52,20249,Student,Married,5,Rent,747550,15,538,2,21082,6342,P207,Outdoor Gear,18,86.84445704,69.2576748,144,2,17.05432109,Visakhapatnam
C208,Female,32,20625,Self-employed,Married,4,Own,248106,3,654,1,27569,4413,P208,Clothing,12,15.83884165,66.72514112,53,0,48.41943633,Hyderabad
C209,Male,61,21710,Self-employed,Divorced,4,Rent,508626,4,535,2,21020,8257,P209,Books,19,101.3853465,175.0221977,82,4,37.11908506,Visakhapatnam
C210,Female,62,39326,Technician,Widowed,5,Own,53169,11,940,3,21905,21107,P210,Jewelry,17,102.783792,72.38453668,124,4,72.80899534,Bangalore
C211,Female,52,42542,Student,Widowed,4,Own,922185,8,651,1,9778,22622,P211,Clothing,18,74.07657424,130.1231576,172,2,72.10767899,Bhopal
C212,Male,35,29329,Self-employed,Divorced,5,Rent,200283,9,810,2,10391,16040,P212,Clothing,2,134.1528397,91.18412077,35,2,68.5577889,Hyderabad
C213,Female,32,40916,Executive,Divorced,5,Rent,978263,10,942,4,9560,2540,P213,Books,2,174.5600849,141.030915,42,1,55.44149634,Agra
C214,Male,45,47128,Manager,Widowed,2,Rent,566352,7,603,5,15067,14185,P214,Clothing,7,47.02808476,159.7352961,123,5,97.28659096,Bhopal
C215,Male,55,25880,Technician,Married,2,Rent,627724,5,774,3,22042,16924,P215,Clothing,11,60.19028616,25.31274912,55,5,94.05192756,Nagpur
C216,Male,49,47934,Homemaker,Single,4,Own,358007,15,573,3,7699,24977,P216,Home Appliances,3,115.8924657,149.0409996,17,4,14.54587275,Agra
C217,Male,37,45304,Student,Widowed,5,Own,399910,17,617,4,20427,21299,P217,Books,16,76.18619771,105.0057999,122,0,37.43869449,Lucknow
C218,Male,37,28036,Manager,Divorced,2,Rent,273689,2,591,5,25296,4221,P218,Outdoor Gear,20,114.6702422,146.2517368,135,0,28.67746471,Mumbai
C219,Male,41,21008,Student,Married,4,Rent,292348,18,959,1,8123,13159,P219,Electronics,8,110.840764,116.8401252,66,4,64.66289915,Mumbai
C220,Male,30,37284,Manager,Divorced,4,Rent,936727,18,963,4,20901,24073,P220,Electronics,16,168.6395954,136.0571921,160,5,27.10820191,Visakhapatnam
C221,Female,49,33984,Manager,Married,2,Own,984379,16,868,3,25505,14188,P221,Electronics,18,99.04284916,92.54372892,31,4,57.85570813,Pune
C222,Female,52,44526,Technician,Married,5,Rent,64667,7,755,5,13699,14021,P222,Home Appliances,16,53.15495841,183.4047176,46,2,5.110111883,Lucknow
C223,Female,47,27115,Self-employed,Widowed,5,Rent,854480,20,595,1,14339,10560,P223,Books,7,131.4979289,31.21378142,155,5,33.11454809,Bangalore
C224,Female,35,22171,Self-employed,Married,5,Rent,780904,6,738,4,16263,13539,P224,Electronics,10,142.8631759,122.3961622,148,0,48.74521648,Kolkata
C225,Female,50,23832,Professional,Divorced,4,Own,63958,6,599,5,19806,19944,P225,Outdoor Gear,9,61.76422581,108.318456,154,4,2.796366399,Surat
C226,Male,46,31379,Executive,Divorced,5,Own,350159,19,856,2,14670,6077,P226,Electronics,8,148.9450625,165.1365581,59,5,45.0850682,Jaipur
C227,Male,47,58800,Manager,Married,2,Own,145204,10,631,3,28700,6746,P227,Beauty Products,12,133.8375504,131.914182,100,5,79.79651948,Agra
C228,Male,60,20524,Manager,Widowed,5,Own,439193,19,500,3,11213,22632,P228,Outdoor Gear,1,122.6534312,65.88610339,159,5,67.08155837,Delhi
C229,Female,63,29165,Technician,Divorced,2,Rent,233741,12,846,1,18806,19833,P229,Home Appliances,3,102.2215166,164.0355647,33,2,49.14416122,Nashik
C230,Female,33,26791,Manager,Divorced,3,Rent,573033,19,533,4,27118,24483,P230,Home Appliances,0,100.5060515,91.65919802,11,2,76.35953101,Kanpur
C231,Female,55,25103,Professional,Divorced,5,Own,175591,14,556,3,20224,9461,P231,Outdoor Gear,4,64.04111742,181.0980753,130,3,11.79611083,Vadodara
C232,Female,18,36366,Manager,Widowed,2,Own,357547,17,782,1,5965,18673,P232,Electronics,13,87.52446993,173.2731638,21,2,65.15593635,Chennai
C233,Female,20,56151,Technician,Single,4,Rent,710909,2,992,5,27134,1959,P233,Outdoor Gear,16,46.49317056,179.5142479,59,3,36.36119859,Bhopal
C234,Male,24,47960,Executive,Widowed,5,Rent,79992,3,561,2,5229,18337,P234,Clothing,1,23.21709133,181.8097221,136,5,27.65694955,Pune
C235,Male,35,33428,Professional,Divorced,2,Rent,675063,17,654,1,25247,8705,P235,Home Appliances,0,-1.071879758,164.714941,156,0,65.12796085,Surat
C236,Male,20,20349,Manager,Divorced,3,Own,147120,2,651,3,29659,20079,P236,Books,5,112.0461632,61.79065667,11,1,61.16703167,Jaipur
C237,Male,18,37318,Professional,Married,4,Rent,277435,17,979,3,19691,7544,P237,Books,2,193.0079337,133.9309734,36,5,-11.82209976,Ludhiana
C238,Male,61,26161,Professional,Widowed,2,Own,959032,5,750,3,16257,11072,P238,Clothing,1,157.2657812,122.9975901,70,0,16.80461338,Patna
C239,Female,23,51400,Technician,Widowed,2,Own,938922,1,681,3,19480,18669,P239,Outdoor Gear,13,69.26593113,105.4786865,112,0,0.358022215,Surat
C240,Male,33,24813,Executive,Widowed,4,Rent,749006,6,806,2,10228,11374,P240,Home Appliances,14,63.76620625,139.9324845,34,0,25.13336156,Mumbai
C241,Male,18,52099,Technician,Divorced,3,Own,963575,12,786,5,7139,10326,P241,Books,18,103.5929626,81.91973016,178,4,72.78438663,Visakhapatnam
C242,Female,30,38916,Executive,Married,2,Own,406433,4,928,5,6351,20151,P242,Electronics,8,-22.63588046,101.1293591,73,0,62.87905009,Hyderabad
C243,Female,59,48684,Professional,Divorced,3,Own,118961,5,895,3,28261,24611,P243,Home Appliances,3,129.2903242,76.73348064,15,1,83.08881985,Agra
C244,Male,20,39154,Technician,Married,3,Rent,184935,20,784,2,10018,19782,P244,Outdoor Gear,9,186.2058694,136.0743111,98,4,78.1846787,Ahmedabad
C245,Female,25,46394,Executive,Widowed,4,Rent,830445,5,528,2,7919,18388,P245,Beauty Products,3,92.45719776,117.0953293,97,5,26.01113659,Bhopal
C246,Male,39,46202,Professional,Single,3,Rent,516804,18,672,1,18190,21439,P246,Home Appliances,15,113.2784793,38.70699977,130,0,53.58989297,Nagpur
C247,Male,61,34797,Student,Married,2,Own,529332,10,725,1,16400,7001,P247,Jewelry,0,146.6731559,64.93313745,35,4,91.76824693,Jaipur
C248,Male,63,38978,Self-employed,Single,2,Own,166014,3,846,2,7575,17957,P248,Outdoor Gear,0,126.5332282,114.4254788,13,4,47.12436659,Hyderabad
C249,Female,28,45445,Executive,Widowed,5,Rent,551062,3,953,5,28165,9198,P249,Electronics,17,78.46989734,110.2644168,120,3,53.05961553,Hyderabad
C250,Male,58,39886,Technician,Married,3,Rent,751493,10,806,4,15376,2355,P250,Beauty Products,6,80.4286759,93.44319572,41,1,27.29520859,Nagpur
C251,Male,21,39205,Professional,Divorced,5,Own,404826,4,756,1,13067,9559,P251,Clothing,9,133.1231575,122.4893592,56,0,46.21034985,Hyderabad
C252,Female,29,48745,Homemaker,Married,5,Own,171237,5,971,4,10109,11615,P252,Jewelry,11,121.5921563,186.6615122,118,4,41.38352014,Pune
C253,Female,48,38470,Manager,Married,5,Rent,128320,14,959,4,16172,1783,P253,Home Appliances,16,135.7970205,76.98842688,45,4,48.7418296,Surat
C254,Male,37,47563,Technician,Widowed,4,Rent,274048,17,534,2,7476,21140,P254,Outdoor Gear,4,54.48702089,161.8648393,123,0,73.4569325,Lucknow
C255,Male,49,32490,Technician,Single,3,Own,844407,3,673,3,7553,13636,P255,Books,20,99.81105861,98.39365232,124,4,65.81555571,Nagpur
C256,Female,39,56726,Technician,Married,3,Own,489431,13,841,3,25360,17254,P256,Electronics,6,27.16722095,118.2835152,32,0,82.54679594,Ludhiana
C257,Female,27,50583,Student,Single,5,Own,979063,9,947,2,24589,20706,P257,Electronics,10,113.6874283,135.2924293,83,1,55.83334345,Kolkata
C258,Male,19,22339,Self-employed,Single,4,Rent,856756,19,731,2,21459,23781,P258,Clothing,10,99.74815656,166.2594772,143,5,83.35600744,Surat
C259,Male,56,52990,Professional,Single,5,Own,754735,2,848,3,17278,2314,P259,Books,0,102.4047653,60.61235211,112,2,16.57335386,Lucknow
C260,Female,23,49834,Professional,Married,2,Own,506258,5,935,4,12532,19025,P260,Jewelry,6,61.45233121,171.2705554,42,2,-0.148719749,Vadodara
C261,Female,37,32958,Executive,Widowed,4,Own,151756,18,844,2,17958,13297,P261,Outdoor Gear,0,117.5503284,124.5368735,5,5,-55.80208086,Chennai
C262,Female,24,23285,Professional,Widowed,4,Own,494559,6,554,3,10100,4345,P262,Home Appliances,4,110.3258634,173.7868034,47,3,51.43252156,Chennai
C263,Male,33,58806,Student,Divorced,5,Own,839479,6,648,5,15607,8354,P263,Home Appliances,8,69.41990245,91.00002918,160,1,60.62962405,Kanpur
C264,Female,46,43488,Technician,Widowed,4,Rent,757662,12,771,3,11733,22701,P264,Beauty Products,11,133.1996506,113.2619347,174,2,46.28063774,Delhi
C265,Female,48,41277,Manager,Widowed,3,Rent,780232,3,774,1,12733,1092,P265,Jewelry,1,83.85113758,43.60075756,108,4,94.72503835,Bhopal
C266,Male,40,30158,Student,Single,3,Own,768583,20,662,5,19924,1319,P266,Jewelry,1,173.2382082,119.5354025,61,0,19.83738381,Bhopal
C267,Female,33,48665,Executive,Widowed,3,Own,918906,8,631,3,9179,3104,P267,Outdoor Gear,7,189.3248502,114.225809,38,5,98.32871493,Visakhapatnam
C268,Male,21,38666,Student,Married,5,Rent,151424,5,995,5,11959,19477,P268,Beauty Products,14,119.2555512,219.5349298,157,3,66.71158213,Patna
C269,Female,51,30524,Student,Married,3,Own,763332,17,794,1,21627,8455,P269,Books,12,99.84503153,143.0684024,39,1,77.02083731,Nashik
C270,Female,63,41582,Homemaker,Married,3,Rent,895192,18,755,1,16883,13061,P270,Clothing,3,144.787374,-2.851422033,180,2,126.6574132,Ahmedabad
C271,Female,37,22925,Executive,Married,3,Own,375152,16,836,2,24203,1178,P271,Beauty Products,17,119.9903303,128.6733959,59,0,28.32828458,Nashik
C272,Male,18,51018,Professional,Single,4,Rent,511584,8,820,1,14048,16807,P272,Beauty Products,20,99.0246307,74.55184454,109,1,81.54966835,Ahmedabad
C273,Female,26,29002,Technician,Widowed,5,Own,224096,1,880,5,11521,15677,P273,Home Appliances,20,203.2309626,73.24226926,2,1,70.3328965,Mumbai
C274,Male,57,56223,Self-employed,Single,2,Rent,105617,14,986,5,28916,8246,P274,Electronics,14,117.3817267,130.9338068,11,0,68.37278949,Ludhiana
C275,Male,18,25554,Executive,Divorced,2,Own,913606,8,509,1,22243,17546,P275,Outdoor Gear,12,155.7286248,86.01966507,162,1,14.75309098,Bhopal
C276,Female,43,32595,Student,Married,3,Rent,285512,9,832,1,22189,7882,P276,Books,2,110.3741816,137.1163074,64,5,102.8522739,Hyderabad
C277,Male,38,41281,Executive,Divorced,4,Own,171670,13,536,5,5267,12317,P277,Beauty Products,13,71.55040603,110.3671387,122,0,26.41951638,Agra
C278,Male,23,45590,Manager,Divorced,4,Rent,845532,2,874,4,11719,21134,P278,Electronics,6,93.28260965,93.45068796,86,1,46.66436117,Agra
C279,Male,44,52194,Student,Divorced,4,Own,633157,14,979,1,27109,13177,P279,Outdoor Gear,13,86.65249498,96.08612632,14,1,12.20907084,Hyderabad
C280,Female,34,52284,Technician,Single,5,Own,351844,11,577,4,29177,1373,P280,Home Appliances,19,39.28110576,159.7017534,4,5,8.369187926,Agra
C281,Male,23,44884,Self-employed,Widowed,4,Own,793669,12,768,1,28933,7721,P281,Outdoor Gear,8,176.184393,97.4065405,165,4,50.38939264,Nagpur
C282,Male,50,34505,Professional,Single,2,Rent,898549,1,996,4,25590,16929,P282,Books,2,123.2914972,163.0640685,135,2,77.06379303,Delhi
C283,Female,46,41553,Student,Divorced,5,Rent,677384,3,773,5,7996,24642,P283,Jewelry,13,198.9400599,42.57373473,10,4,63.73054188,Kanpur
C284,Female,44,32131,Homemaker,Widowed,3,Rent,336919,14,745,5,19317,3123,P284,Electronics,17,138.1394491,115.6306508,88,4,22.16431877,Nashik
C285,Female,41,30528,Technician,Divorced,3,Own,82324,5,909,5,22838,22448,P285,Books,10,127.407971,111.2385295,54,1,14.15804,Pune
C286,Female,25,56520,Professional,Divorced,5,Rent,159985,8,809,5,15047,14957,P286,Electronics,13,54.53515399,102.8963257,81,4,17.60132937,Kanpur
C287,Male,40,41929,Professional,Widowed,2,Rent,309043,14,564,1,26440,16957,P287,Jewelry,14,106.3429402,115.7281076,12,2,69.19891729,Bhopal
C288,Female,61,50607,Manager,Single,4,Own,831890,17,836,4,21005,5100,P288,Beauty Products,15,75.7529096,63.39313965,13,5,41.6772755,Chennai
C289,Male,38,21035,Self-employed,Married,3,Own,497723,19,626,4,27195,3708,P289,Beauty Products,3,120.4563631,98.47138638,13,0,72.44925266,Surat
C290,Female,25,22844,Technician,Divorced,4,Own,894563,18,685,5,5303,19315,P290,Clothing,4,118.9009829,100.6080768,169,3,17.514662,Hyderabad
C291,Female,41,37520,Self-employed,Divorced,4,Rent,690578,17,838,1,18033,2604,P291,Home Appliances,7,118.1239669,119.4437566,39,0,53.89830748,Patna
C292,Male,26,37702,Homemaker,Single,2,Rent,792743,1,931,1,9623,20280,P292,Beauty Products,12,261.5505872,81.55234484,97,1,58.68870163,Vadodara
C293,Male,53,29453,Technician,Divorced,3,Own,107080,7,527,2,20140,23111,P293,Books,9,-9.290673898,64.35384298,115,5,42.96220329,Lucknow
C294,Female,48,44118,Student,Married,3,Rent,136123,4,745,2,23774,17572,P294,Home Appliances,19,219.8531198,120.7819424,162,1,62.75974316,Vadodara
C295,Female,38,36411,Self-employed,Widowed,5,Rent,665640,15,825,3,6139,12897,P295,Jewelry,13,16.00868024,106.1007482,49,5,52.34133257,Bhopal
C296,Male,52,35447,Executive,Divorced,5,Rent,503596,12,890,5,14670,11556,P296,Outdoor Gear,4,88.41386785,188.1625026,28,1,104.2065894,Ludhiana
C297,Male,51,48275,Technician,Widowed,2,Rent,52089,1,557,1,13881,1303,P297,Outdoor Gear,19,73.56850615,94.26288613,68,4,-34.74615577,Bangalore
C298,Male,20,32392,Homemaker,Widowed,3,Rent,451123,15,522,4,20556,14025,P298,Home Appliances,6,71.89532229,107.3984283,145,4,47.69942997,Jaipur
C299,Male,40,39154,Technician,Widowed,4,Own,645087,16,545,3,20795,6279,P299,Outdoor Gear,19,85.69982114,51.32535097,164,4,76.29710786,Delhi
C300,Female,45,42415,Manager,Divorced,5,Own,587240,5,840,2,16473,5225,P300,Home Appliances,13,156.1754919,51.40091852,113,1,66.63332822,Nagpur
C301,Male,32,51671,Homemaker,Widowed,3,Rent,572189,8,622,4,14405,11652,P301,Jewelry,19,150.9396947,79.21356162,51,5,80.27505467,Delhi
C302,Male,39,41136,Self-employed,Widowed,4,Own,258155,15,913,3,26492,23323,P302,Home Appliances,3,125.0636969,77.26969581,168,5,77.11457969,Lucknow
C303,Male,64,28669,Executive,Single,5,Rent,911883,17,564,4,23254,6339,P303,Beauty Products,1,142.0143956,122.2397402,159,5,49.98466677,Kolkata
C304,Male,46,33335,Executive,Widowed,3,Rent,139136,16,607,1,29320,3388,P304,Electronics,12,120.6676748,91.02884361,161,1,45.65843282,Ahmedabad
C305,Female,49,22135,Professional,Single,2,Own,983049,5,669,4,21555,23599,P305,Electronics,2,108.7162523,107.702057,53,3,101.0005578,Delhi
C306,Female,46,23908,Manager,Divorced,2,Rent,108264,11,872,4,6267,8811,P306,Outdoor Gear,7,35.8117815,87.9837416,15,2,75.71791466,Ahmedabad
C307,Female,26,24921,Student,Widowed,5,Own,855002,1,787,1,26574,22332,P307,Home Appliances,20,178.1335517,114.6929289,27,3,66.78125285,Ludhiana
C308,Male,62,32475,Homemaker,Married,5,Own,756877,10,710,5,25785,17487,P308,Clothing,3,178.6377486,200.6809382,8,0,105.017011,Agra
C309,Female,38,35308,Student,Married,2,Rent,131546,15,786,3,15827,20796,P309,Clothing,7,-19.67235437,104.6547445,122,0,35.04118878,Chennai
C310,Female,21,40435,Self-employed,Single,5,Own,635061,12,963,4,8447,14801,P310,Books,3,149.5197264,82.04681359,83,4,41.18659753,Nashik
C311,Male,48,42907,Executive,Widowed,2,Rent,96735,7,754,5,16369,8748,P311,Jewelry,15,66.17484619,84.05652231,163,2,59.12366216,Bhopal
C312,Male,55,41677,Student,Widowed,5,Own,800456,14,660,1,13960,19739,P312,Electronics,6,41.45011343,48.2237141,34,0,23.86217706,Kanpur
C313,Female,22,26942,Manager,Divorced,2,Own,467153,2,861,1,7635,9147,P313,Beauty Products,11,116.818547,116.30362,133,5,51.29215857,Pune
C314,Male,29,38649,Technician,Single,5,Own,811506,17,621,1,6855,6969,P314,Electronics,7,97.74312399,157.6456266,150,2,127.1994158,Nagpur
C315,Male,30,45585,Manager,Single,2,Own,187228,17,698,3,12845,13048,P315,Outdoor Gear,18,123.5190221,55.29759225,68,5,48.38290556,Kanpur
C316,Male,64,23582,Student,Married,4,Own,787728,11,903,3,11176,7380,P316,Clothing,10,79.64328651,155.6653084,171,3,50.52088208,Mumbai
C317,Male,23,52997,Manager,Single,2,Own,404650,12,943,1,28676,15101,P317,Electronics,10,119.3248448,72.0771708,65,0,42.36536484,Kolkata
